time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,8.75841176261e-08,-3.55862235887e-08,10.0029565603,6.28313413459,6.28293009637,0.0,1.4121430513e-05,-3.7327314616e-06,0.0985478556475,-0.00261579465367,-0.0145172584344,0.0,436.2131494749875,434.9994656796864,437.3787045326801,437.16085515159494
0.12000000000000001,9.90672982407e-06,-2.05684070646e-06,10.0125457151,6.28282363836,6.28190387932,0.0,0.000412503175063,-8.76665373378e-05,0.22107403903,-0.0108598347319,-0.02285535607,0.0,444.05566097893023,443.3713348676954,444.6416102272074,443.9659219496156
0.18,7.14372707618e-05,-1.76082228543e-05,10.0322490841,6.28298201063,6.28072301191,0.0,0.00178947607404,-0.000449894356349,0.435646935596,0.0211178755453,-0.0139883381395,0.0,471.40236057684734,472.08697934330553,470.8835962711459,473.3504579150132
0.23999999999999996,0.000241733865566,-4.39517248477e-05,10.064793448,0.000811443962901,6.27994780641,0.0,0.00398263011283,-0.000290648994438,0.649067737273,0.00679133252876,-0.0108649349322,0.0,472.51636728983266,472.7571832285367,471.4104779824609,470.302220684228
0.3,0.000546383844668,-4.40880175543e-05,10.1056868038,0.00101175461349,6.2794650656,0.0,0.00622665518379,0.00031655170003,0.714005174254,-0.00466047135705,-0.00293156969674,0.0,426.4291970174765,427.10636259864646,425.87994655755455,424.89940173710215
0.36000000000000004,0.000995539196805,-5.61969677855e-06,10.1510951566,0.000309004145258,6.27961404775,0.0,0.00874457247756,0.000922879033437,0.799550232284,-0.0320822859585,0.0115622836617,0.0,432.2242238456316,433.44381071815417,433.97624290199485,431.6687597884265
0.4200000000000001,0.00160331409945,4.8507916198e-05,10.2055238213,6.28138754268,6.28018938876,0.0,0.0114380944343,0.000642410903746,1.01457266842,-0.0419905225929,0.00531744876295,0.0,473.94725367662454,473.46698175892857,471.9956075817761,471.22993613419635
0.48000000000000015,0.00236897325447,2.86485449113e-05,10.2757314963,6.28014983889,6.28036002691,0.0,0.0140496502612,-0.00153020650973,1.32537555135,0.00426323996386,-0.00262970906851,0.0,500.52870778086117,499.95002658606126,498.8156021703478,502.18136130070235
0.5400000000000001,0.00326686903338,-0.000120459955148,10.3568115286,6.28054738941,6.2800709244,0.0,0.0159008419624,-0.00340854427806,1.3772309471,0.0109757097382,-0.00960089489182,0.0,423.0034621361612,422.4028554894203,423.2556070995448,423.83275608210744
0.6000000000000002,0.00430160065033,-0.000388377129262,10.4469963735,6.28122948055,6.27986567519,0.0,0.0186350096038,-0.00543781927414,1.6286071922,0.0121418037692,0.006720172652,0.0,483.96887391228944,485.1956908787162,484.1318423510746,484.2194288214193
0.6600000000000003,0.00548925361212,-0.000751491223314,10.5485064743,8.55667868827e-05,6.28032763143,0.0,0.0209069328749,-0.00649943673571,1.7548778554,0.0592712830948,0.00958893189068,0.0,447.5665026631056,447.7997928050921,445.88788097158726,449.7217059238045
0.7200000000000003,0.0067935207381,-0.00112679409824,10.6543030972,0.00454246318451,6.28103254504,0.0,0.0225108577228,-0.00564228303461,1.77165000914,0.0941511942572,0.0157512944856,0.0,411.6151050848857,412.1599530167329,412.0905325195079,415.1664539731044
0.7800000000000004,0.00818710611283,-0.00134423609107,10.764626572,0.00986499057996,6.28165802909,0.0,0.0238542920382,-0.00101659543774,1.90558205153,0.0746704125895,-0.00323134318973,0.0,451.2538308179804,449.71888912342536,451.4520786308684,449.883877071978
0.8400000000000004,0.00965469368324,-0.00115739038181,10.8844895091,0.0141330660419,6.28125883677,0.0,0.0250974902664,0.00774310696454,2.08952581959,0.0629156980209,-0.0145682227473,0.0,467.1210912567555,466.23634745839826,466.2223113052225,465.3066447781435
0.9000000000000005,0.0111992838299,-0.000417714008121,11.0107554699,0.0176648327599,6.28036833588,0.0,0.0264695610991,0.01724804789,2.11927927683,0.0491912057075,-0.0153942607928,0.0,417.93564817119517,417.86373848602335,419.50217525997914,418.31139900188265
0.9600000000000005,0.0128441701803,0.000962354104209,11.1392088052,0.0205789612271,6.27922657439,0.0,0.0284552518098,0.0290272479256,2.16241211677,0.0472944661862,-0.0275252067631,0.0,423.2422852305317,422.19698145034187,423.29390087319615,423.1322311866152
1.0200000000000005,0.0146477748639,0.00318389981833,11.2740359211,0.0233226309869,6.27808386513,0.0,0.0318159608415,0.0453306724501,2.33148797102,0.0423955813571,-0.00596130309359,0.0,461.25347188630377,462.9532365070401,463.5980559196006,463.2141165719236
1.0800000000000005,0.0166679443571,0.00641890923767,11.4179180437,0.0257530882054,6.27825391894,0.0,0.0355271934839,0.0627624172749,2.46429886018,0.0364368717102,0.0162974233178,0.0,451.6685429692362,453.4600609298825,452.5282788733647,452.049205751748
1.1400000000000006,0.0188863834425,0.0106622694726,11.5663750256,0.027829313814,6.27907408427,0.0,0.0383389060382,0.0788741397844,2.48421845866,0.0306603078448,0.00781383751897,0.0,416.93545789524205,416.19351958539806,417.399875550687,416.89604123360175
1.2000000000000006,0.0212487237925,0.0158303203739,11.7132101815,0.0302404174062,6.27907375492,0.0,0.0403819906876,0.0935643912627,2.41044003438,0.0544959493798,-0.0241690660855,0.0,385.4465125835978,382.41202668414905,383.6916594412774,385.94895531265183
1.2600000000000007,0.0237621122863,0.0220825529767,11.8608701258,0.0334256377436,6.27779579637,0.0,0.0435354872439,0.115166259596,2.5113292845,0.0501099199311,-0.016102565126,0.0,442.14593273035194,442.8099741856366,443.47663503175994,443.11808744496574
