time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.048788263764101183,-0.09528938200443736,11.786270093832325,6.219086541106519,0.02876898394824412,0.0,-0.15122865175171507,-0.34067627733451,2.724587178272239,-0.06765085114858774,0.03569483394187221,0.0,461.62585923942083,460.7269213921673,459.56120022211076,460.5042171776602
1.2600000000000007,-0.05844948941366935,-0.11703288401428759,11.952130978595275,6.214827689989345,0.031826694355832075,0.0,-0.17107460921519171,-0.38450571007568973,2.8038717892431384,-0.07864393186192717,0.07106350685705055,0.0,436.31638025062165,439.26076886761973,438.87177485905596,437.954393372243
1.3200000000000007,-0.06946866779931578,-0.14170255353337624,12.125774902496017,6.211221200059828,0.03598781853976174,0.0,-0.1966970136174886,-0.4382428600023352,2.9837435933496206,-0.03729660075140837,0.06569048393716223,0.0,470.4635996328859,470.050755457182,467.33866385400194,470.5474480948595
1.3800000000000008,-0.0821413777656696,-0.16971276108676053,12.310777084259852,6.2091550664303234,0.039995824740072905,0.0,-0.22617133740992953,-0.49564319417160757,3.1824106843256126,-0.0292536827604439,0.06893077192591177,0.0,476.34863258878346,476.5993530515275,475.615952118134,476.23112830140656
1.4400000000000008,-0.09647517815552316,-0.20084336434122918,12.502710882717228,6.207090511858535,0.04458911785098252,0.0,-0.25202384288416796,-0.5422116381325056,3.2152448116226244,-0.047488552085457346,0.08857852412805842,0.0,424.86499111479907,426.5510434922833,427.0112166351316,425.45214157847784
1.5000000000000009,-0.11281326669726731,-0.23541938802818313,12.70453874842241,6.204483033170531,0.05044596517764344,0.0,-0.2932779819908952,-0.6106119056076167,3.5113989986615843,-0.036419913169673176,0.11135194113554803,0.0,504.0370167028647,505.6868860325481,505.7072174884021,506.503052596104
1.560000000000001,-0.1315773003918481,-0.2738434660186207,12.920051669049876,6.202006423357673,0.0570609819436152,0.0,-0.3329021935722354,-0.6704066546837942,3.6717755225079385,-0.05338634577983897,0.10795267300246929,0.0,468.8763088439526,468.622188849634,468.47694820433907,467.1549157218946
1.620000000000001,-0.15263307136991158,-0.3155874054976258,13.14117331199085,6.199028076353663,0.06325317984786771,0.0,-0.36953231069798503,-0.7213323947948125,3.6987732642487807,-0.04303928436614552,0.09144189196599742,0.0,428.09126775383226,426.6935451010039,427.69596784050333,428.5747006438308
1.680000000000001,-0.17628116405503452,-0.36081095515259837,13.368270785088757,6.196608547606477,0.06936345839362357,0.0,-0.41936042682878627,-0.7863520871660296,3.8704710463347274,-0.03538717033143106,0.11712128316889148,0.0,472.49743665937774,474.4811145730926,472.7045986543197,473.2931883770997
1.740000000000001,-0.2027793811842253,-0.40963869094901756,13.60162879571992,6.194124914926206,0.07702376124927657,0.0,-0.46459139515371556,-0.8414381806115382,3.9078974452226416,-0.0574649271604706,0.14312134899013212,0.0,431.76968204225716,433.9727224143344,434.0769696456643,432.2190386520351
1.8000000000000012,-0.2323952337819338,-0.4621128077605948,13.840433370860548,6.190508100370533,0.08573765961409663,0.0,-0.5235028212662868,-0.9080326877101541,4.051593988576918,-0.06660423142902154,0.14914503647330632,0.0,467.1928596129078,467.680868891088,466.48450222949543,465.76782071720424
1.8600000000000012,-0.265450309255233,-0.5183560326871803,14.084544325354166,6.186404961632729,0.09502925271234108,0.0,-0.5791647471429724,-0.9670995359800354,4.085154724199837,-0.07220824396621175,0.16434997853653655,0.0,432.8997601785271,434.2005298537448,434.1470911076422,433.6729261827274
1.9200000000000013,-0.3023379873959886,-0.5785370581480724,14.33387865849544,6.182542255051333,0.10448051546929005,0.0,-0.6514220435209265,-1.039315573432634,4.225262952964925,-0.05209616982875018,0.13817730296155908,0.0,468.19872430984816,466.1795478217189,467.4649485927098,469.02670657360443
1.9800000000000013,-0.34376770438066706,-0.6431342507567638,14.591626186554421,6.179891982034388,0.11358237215893041,0.0,-0.7304581911904541,-1.114172053640182,4.365581315683648,-0.03176881583552934,0.1701781694089324,0.0,468.1633611959434,470.6664454219378,468.29711803239036,469.874665636698
2.0400000000000014,-0.38992583046646045,-0.7120793494922415,14.855868068640154,6.177523826014379,0.12398621926813203,0.0,-0.8091251471223877,-1.184162783287771,4.44196319178735,-0.06298443762423049,0.1791557004488521,0.0,450.5412292528975,451.29489932639274,452.62031547022593,450.099799041493
2.1000000000000014,-0.44070800613454564,-0.7850200418436053,15.122249257584885,6.174390614752696,0.13504261387539263,0.0,-0.884557614173628,-1.2474810789186226,4.437188092526577,-0.03653040479112979,0.19291619508383015,0.0,426.02980352919417,427.2391198641608,424.3658373986466,426.62870337897743
